,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
4446,Fatal/Injury Collision,17800 56TH AVE ,3,2012
4447,Fatal/Injury Collision,17800 56TH AVE ,3,2012
4448,Fatal/Injury Collision,10100 KING GEORGE BLVD,3,2012
4449,Fatal/Injury Collision,6500 188TH ST ,3,2012
4450,Fatal/Injury Collision,13600 60TH AVE ,3,2012
4451,Fatal/Injury Collision,5700  152ND ST,3,2012
4452,Fatal/Injury Collision,15900 108TH AVE ,3,2012
4453,Fatal/Injury Collision,13400  72ND AVE,3,2012
4454,Fatal/Injury Collision,6900 KING GEORGE BLVD,3,2012
4455,Fatal/Injury Collision,12400 70TH AVE ,3,2012
4456,Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2012
4457,Fatal/Injury Collision,15800 26TH AVE ,3,2012
4458,Fatal/Injury Collision,6200  167B ST,3,2012
4459,Fatal/Injury Collision,14300 57TH AVE ,3,2012
4460,Fatal/Injury Collision,7000 KING GEORGE BLVD,3,2012
4461,Fatal/Injury Collision,7500 KING GEORGE BLVD,3,2012
4462,Fatal/Injury Collision,15000  101ST AVE,3,2012
4463,Fatal/Injury Collision,12700 94A AVE ,3,2012
4464,Fatal/Injury Collision,19300 ENTERPRISE WAY ,3,2012
4465,Fatal/Injury Collision,12500 CRESCENT RD ,3,2012
4466,Fatal/Injury Collision,19300 56TH AVE ,3,2012
4467,Fatal/Injury Collision,13200 72ND AVE ,3,2012
4468,Fatal/Injury Collision,13900 16TH AVE ,3,2012
4469,Fatal/Injury Collision,14300 57TH AVE ,3,2012
4470,Fatal/Injury Collision,14300 57TH AVE ,3,2012
4471,Fatal/Injury Collision,13500 KING GEORGE BLVD,3,2012
4472,Fatal/Injury Collision,7500  135TH ST,3,2012
4473,Fatal/Injury Collision,7900  124A ST,3,2012
4474,Fatal/Injury Collision,13400 72ND AVE ,3,2012
4475,Fatal/Injury Collision,13400 72ND AVE ,3,2012
4476,Fatal/Injury Collision,14300 57TH AVE ,3,2012
4477,Fatal/Injury Collision,14300 57TH AVE ,3,2012
4478,Fatal/Injury Collision,9200  152ND ST,3,2012
4479,Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2012
4480,Fatal/Injury Collision,8300 135A ST ,3,2012
4481,Fatal/Injury Collision,10300 KING GEORGE BLVD,3,2012
4482,Fatal/Injury Collision,18700 56TH AVE ,3,2012
4483,Fatal/Injury Collision,1800 152ND ST ,3,2012
4484,Fatal/Injury Collision,10400  140TH ST,3,2012
4485,Fatal/Injury Collision,12600 82ND AVE ,3,2012
4486,Fatal/Injury Collision,17200 57TH AVE ,3,2012
4487,Fatal/Injury Collision,12400 99A AVE ,3,2012
4488,Fatal/Injury Collision,16000 TRANS CANADA HWY,3,2012
4489,Fatal/Injury Collision,13700 88TH AVE ,3,2012
4490,Fatal/Injury Collision,7400 141A ST ,3,2012
4491,Fatal/Injury Collision,7700 120TH ST ,3,2012
4492,Fatal/Injury Collision,12400 96TH AVE ,3,2012
4493,Fatal/Injury Collision,7400 KING GEORGE BLVD,3,2012
4494,Fatal/Injury Collision,13800 68TH AVE ,3,2012
4495,Fatal/Injury Collision,10300 KING GEORGE BLVD,3,2012
4496,Fatal/Injury Collision,10300 KING GEORGE BLVD,3,2012
4497,Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2012
4498,Fatal/Injury Collision,7200 122ND ST ,3,2012
4499,Fatal/Injury Collision,14500 108TH AVE ,3,2012
4500,Fatal/Injury Collision,14600  100TH AVE,3,2012
4501,Fatal/Injury Collision,7800  132ND ST,3,2012
4502,Fatal/Injury Collision,12800 85TH AVE ,3,2012
4503,Fatal/Injury Collision,7400  132ND ST,3,2012
4504,Fatal/Injury Collision,15200 101ST AVE ,3,2012
4505,Fatal/Injury Collision,9300 122ND ST ,3,2012
4506,Fatal/Injury Collision,9200 154TH ST ,3,2012
4507,Fatal/Injury Collision,6300 168TH ST ,3,2012
4508,Fatal/Injury Collision,7500 127TH ST ,3,2012
4509,Fatal/Injury Collision,9100 154TH ST ,3,2012
4510,Fatal/Injury Collision,10200 152ND ST ,3,2012
4511,Fatal/Injury Collision,17200 64A AVE ,3,2012
4512,Fatal/Injury Collision,14500 17TH AVE ,3,2012
4513,Fatal/Injury Collision,13100 69A AVE ,3,2012
4514,Fatal/Injury Collision,12100 72ND AVE ,3,2012
4515,Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2012
4516,Fatal/Injury Collision,12700 76TH AVE ,3,2012
4517,Fatal/Injury Collision,6800  132ND ST,3,2012
4518,Fatal/Injury Collision,17500 64TH AVE ,3,2012
4519,Fatal/Injury Collision,17800 56TH AVE ,3,2012
4520,Fatal/Injury Collision,10200 SEMIAHMOO RD ,3,2012
4521,Fatal/Injury Collision,13400 79A AVE ,3,2012
4522,Fatal/Injury Collision,7100 177A ST ,3,2012
4523,Fatal/Injury Collision,10600 132ND ST ,3,2012
4524,Fatal/Injury Collision,12000 76A AVE ,3,2012
4525,Fatal/Injury Collision,2300 KING GEORGE BLVD,3,2012
4526,Fatal/Injury Collision,5900 176TH ST ,3,2012
4527,Fatal/Injury Collision,168TH ST / TYNEHEAD DR,3,2012
4528,Fatal/Injury Collision,144TH ST / 82A AVE,3,2012
4529,Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,3,2012
4530,Fatal/Injury Collision,124TH ST / 66TH AVE,3,2012
4531,Fatal/Injury Collision,88TH AVE / 150TH ST,3,2012
4532,Fatal/Injury Collision,70TH AVE / 136B ST,3,2012
4533,Fatal/Injury Collision,72ND AVE / 137TH ST,3,2012
4534,Fatal/Injury Collision,72ND AVE / 137TH ST,3,2012
4535,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,3,2012
4536,Fatal/Injury Collision,114TH AVE / GROSVENOR RD,3,2012
4537,Fatal/Injury Collision,92ND AVE / 128TH ST,3,2012
4538,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,3,2012
4539,Fatal/Injury Collision,24TH AVE / 156TH ST,3,2012
4540,Fatal/Injury Collision,24TH AVE / 156TH ST,3,2012
4541,Fatal/Injury Collision,113A AVE / 128TH ST,3,2012
4542,Fatal/Injury Collision,152ND ST / 40TH AVE,3,2012
4543,Fatal/Injury Collision,68TH AVE / 142ND ST,3,2012
4544,Fatal/Injury Collision,84TH AVE / 140TH ST,3,2012
4545,Fatal/Injury Collision,96TH AVE / 140TH ST,3,2012
4546,Fatal/Injury Collision,132ND ST / 104TH AVE,3,2012
4547,Fatal/Injury Collision,88TH AVE / 160TH ST,3,2012
4548,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,3,2012
4549,Fatal/Injury Collision,56TH AVE / KING GEORGE FRTG,3,2012
4550,Fatal/Injury Collision,COLEBROOK RD / KING GEORGE BLVD,3,2012
4551,Fatal/Injury Collision,137A ST / 100TH AVE,3,2012
4552,Fatal/Injury Collision,32ND AVE / 156A ST,3,2012
4553,Fatal/Injury Collision,88TH AVE / 148TH ST,3,2012
4554,Fatal/Injury Collision,FRASER HWY / 96TH AVE,3,2012
4555,Fatal/Injury Collision,124TH ST / 80TH AVE,3,2012
4556,Fatal/Injury Collision,191ST ST / 68TH AVE,3,2012
4557,Fatal/Injury Collision,FRASER HWY / 88TH AVE,3,2012
4558,Fatal/Injury Collision,132ND ST / 88TH AVE,3,2012
4559,Fatal/Injury Collision,132ND ST / 88TH AVE,3,2012
4560,Fatal/Injury Collision,176TH ST / 32ND AVE,3,2012
4561,Fatal/Injury Collision,96TH AVE / 189TH ST,3,2012
4562,Fatal/Injury Collision,176TH ST / 32ND AVE,3,2012
4563,Fatal/Injury Collision,104TH AVE / 127TH ST,3,2012
4564,Fatal/Injury Collision,108TH AVE / 135A ST,3,2012
4565,Fatal/Injury Collision,102ND AVE / 120TH ST,3,2012
4566,Fatal/Injury Collision,56TH AVE / 144TH ST,3,2012
4567,Fatal/Injury Collision,186TH ST / 64TH AVE,3,2012
4568,Fatal/Injury Collision,92ND AVE / MALCOLM PL,3,2012
4569,Fatal/Injury Collision,FRASER HWY / 140TH ST,3,2012
4570,Fatal/Injury Collision,56TH AVE / 192ND ST,3,2012
4571,Fatal/Injury Collision,FRASER HWY / WHALLEY BLVD,3,2012
4572,Fatal/Injury Collision,152ND ST ONRP / TRANS CANADA HWY,3,2012
4573,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,3,2012
4574,Fatal/Injury Collision,100TH AVE / 148TH ST,3,2012
4575,Fatal/Injury Collision,KING GEORGE BLVD / 20TH AVE,3,2012
4576,Fatal/Injury Collision,180TH ST / 56TH AVE,3,2012
4577,Fatal/Injury Collision,KING GEORGE BLVD / FRASER HWY,3,2012
4578,Fatal/Injury Collision,140TH ST / CRESCENT RD,3,2012
4579,Fatal/Injury Collision,18A AVE / 148TH ST,3,2012
4580,Fatal/Injury Collision,76TH AVE / 130TH ST,3,2012
4581,Fatal/Injury Collision,84TH AVE / 154A ST,3,2012
4582,Fatal/Injury Collision,104TH AVE / 138TH ST,3,2012
4583,Fatal/Injury Collision,64TH AVE / 144TH ST,3,2012
4584,Fatal/Injury Collision,188TH ST / 56TH AVE,3,2012
4585,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,3,2012
4586,Fatal/Injury Collision,103A AVE / SCOTT RD,3,2012
4587,Fatal/Injury Collision,KING GEORGE BLVD / 64TH AVE,3,2012
4588,Fatal/Injury Collision,KING GEORGE BLVD / 8TH AVE,3,2012
4589,Fatal/Injury Collision,108TH AVE / 152ND ST,3,2012
4590,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,3,2012
4591,Fatal/Injury Collision,68TH AVE / 124TH ST,3,2012
4592,Fatal/Injury Collision,144TH ST / 92ND AVE,3,2012
4593,Fatal/Injury Collision,32ND AVE / 164TH ST,3,2012
4594,Fatal/Injury Collision,177B ST / MALL ACCESS,3,2012
4595,Fatal/Injury Collision,170A ST / 80TH AVE,3,2012
4596,Fatal/Injury Collision,104TH AVE / 144TH ST,3,2012
4597,Fatal/Injury Collision,152ND ST / 19TH AVE,3,2012
4598,Fatal/Injury Collision,192ND ST / COLEBROOK RD,3,2012
4599,Fatal/Injury Collision,OLD YALE RD / MALL ACCESS,3,2012
4600,Fatal/Injury Collision,105TH AVE / 152ND ST,3,2012
4601,Fatal/Injury Collision,101ST AVE / 132ND ST,3,2012
4602,Fatal/Injury Collision,152ND ST / 92ND AVE,3,2012
4603,Fatal/Injury Collision,130TH ST / 80TH AVE,3,2012
4604,Fatal/Injury Collision,KING GEORGE BLVD / 24TH AVE,3,2012
4605,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,3,2012
4606,Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE,3,2012
4607,Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,3,2012
4608,Fatal/Injury Collision,NORDEL WAY / 120TH ST,3,2012
4609,Fatal/Injury Collision,72ND AVE / 132ND ST,3,2012
4610,Fatal/Injury Collision,132ND ST / 72ND AVE,3,2012
4611,Fatal/Injury Collision,24TH AVE / 140TH ST,3,2012
4612,Fatal/Injury Collision,196TH ST / 60TH AVE,3,2012
4613,Fatal/Injury Collision,152ND ST / 88TH AVE,3,2012
4614,Fatal/Injury Collision,149TH ST / 104TH AVE,3,2012
4615,Fatal/Injury Collision,120TH ST / 88TH AVE,3,2012
4616,Fatal/Injury Collision,100TH AVE / 154TH ST,3,2012
4617,Fatal/Injury Collision,91A AVE / 140TH ST,3,2012
4618,Fatal/Injury Collision,132ND ST / 76TH AVE,3,2012
4619,Fatal/Injury Collision,124TH ST / 72ND AVE,3,2012
4620,Fatal/Injury Collision,154TH ST / 17TH AVE,3,2012
4621,Fatal/Injury Collision,SCOTT RD OFRP / KING GEORGE BLVD,3,2012
4622,Fatal/Injury Collision,120TH ST / 66TH AVE,3,2012
4623,Fatal/Injury Collision,136TH ST / 18TH AVE,3,2012
4624,Fatal/Injury Collision,132ND ST / 76TH AVE,3,2012
4625,Fatal/Injury Collision,128TH ST / 60TH AVE,3,2012
4626,Fatal/Injury Collision,144TH ST / 100TH AVE,3,2012
4627,Fatal/Injury Collision,144TH ST / 108TH AVE,3,2012
4628,Fatal/Injury Collision,80TH AVE / 172ND ST,3,2012
4629,Fatal/Injury Collision,104TH AVE / 140TH ST,3,2012
4630,Fatal/Injury Collision,120TH ST / 72ND AVE,3,2012
4631,Fatal/Injury Collision,140TH ST / 108TH AVE,3,2012
4632,Fatal/Injury Collision,160TH ST / 104TH AVE,3,2012
4633,Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,3,2012
4634,Fatal/Injury Collision,160TH ST / 24TH AVE,3,2012
4635,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,3,2012
4636,Fatal/Injury Collision,122ND ST / 96TH AVE,3,2012
4637,Fatal/Injury Collision,64TH AVE / 176TH ST,3,2012
4638,Fatal/Injury Collision,108TH AVE / WHALLEY BLVD,3,2012
4639,Fatal/Injury Collision,60TH AVE / 188TH ST,3,2012
4640,Fatal/Injury Collision,88TH AVE / 132ND ST,3,2012
4641,Fatal/Injury Collision,FRASER HWY / 159TH ST,3,2012
4642,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,3,2012
4643,Fatal/Injury Collision,192ND ST / GOLDEN EARS WAY,3,2012
4644,Fatal/Injury Collision,16A AVE / 154TH ST,3,2012
4645,Fatal/Injury Collision,100TH AVE / 134TH ST,3,2012
4646,Fatal/Injury Collision,152ND ST / 64TH AVE,3,2012
4647,Fatal/Injury Collision,128TH ST / 78TH AVE,3,2012
4648,Fatal/Injury Collision,34TH AVE / 152ND ST,3,2012
4649,Fatal/Injury Collision,KING GEORGE BLVD / 26TH AVE,3,2012
4650,Fatal/Injury Collision,140TH ST / 104TH AVE,3,2012
4651,Fatal/Injury Collision,64TH AVE / 152ND ST,3,2012
4652,Fatal/Injury Collision,152ND ST / FRASER HWY,3,2012
4653,Fatal/Injury Collision,140TH ST / 84TH AVE,3,2012
4654,Fatal/Injury Collision,16TH AVE / 172ND ST,3,2012
4655,Fatal/Injury Collision,152ND ST / 56TH AVE,3,2012
4656,Fatal/Injury Collision,HURDLE CRES / 76TH AVE,3,2012
4657,Fatal/Injury Collision,84TH AVE / 148TH ST,3,2012
4658,Fatal/Injury Collision,176TH ST / FRASER HWY,3,2012
4659,Fatal/Injury Collision,96TH AVE / 125TH ST,3,2012
4660,Fatal/Injury Collision,107A AVE / 136A ST,3,2012
4661,Fatal/Injury Collision,136B ST / 71A AVE,3,2012
4662,Fatal/Injury Collision,152ND ST ONRP / TRANS CANADA HWY,3,2012
4663,Fatal/Injury Collision,128TH ST / 76TH AVE,3,2012
4664,Fatal/Injury Collision,168TH ST / FRASER HWY,3,2012
4665,Fatal/Injury Collision,188TH ST / FRASER HWY,3,2012
4666,Fatal/Injury Collision,FRASER HWY / 140TH ST,3,2012
4667,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,3,2012
4668,Fatal/Injury Collision,152ND ST / 96TH AVE,3,2012
4669,Fatal/Injury Collision,88TH AVE / 128TH ST,3,2012
4670,Fatal/Injury Collision,96TH AVE / 161ST ST,3,2012
4671,Fatal/Injury Collision,SCOTT RD / 104TH AVE,3,2012
4672,Fatal/Injury Collision,176TH ST / 2ND AVE,3,2012
4673,Fatal/Injury Collision,54TH AVE / 184TH ST,3,2012
4674,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,3,2012
4675,Fatal/Injury Collision,108TH AVE / WHALLEY BLVD,3,2012
4676,Fatal/Injury Collision,123A ST / 98TH AVE,3,2012
4677,Fatal/Injury Collision,88TH AVE / 138A ST,3,2012
4678,Fatal/Injury Collision,64TH AVE / 128TH ST,3,2012
4679,Fatal/Injury Collision,192ND ST / 48TH AVE,3,2012
4680,Fatal/Injury Collision,76TH AVE / SINCLAIR CRES,3,2012
4681,Fatal/Injury Collision,108TH AVE / 148TH ST,3,2012
4682,Fatal/Injury Collision,120TH ST / 96TH AVE,3,2012
4683,Fatal/Injury Collision,16TH AVE / 184TH ST,3,2012
4684,Fatal/Injury Collision,124TH ST / 76TH AVE,3,2012
4685,Fatal/Injury Collision,140TH ST / 72ND AVE,3,2012
4686,Fatal/Injury Collision,152ND ST / FRASER HWY,3,2012
4687,Fatal/Injury Collision,93A AVE / 122ND ST,3,2012
4688,Fatal/Injury Collision,132ND ST / 88TH AVE,3,2012
4689,Fatal/Injury Collision,152ND ST / 92ND AVE,3,2012
4690,Fatal/Injury Collision,90TH AVE / 132ND ST,3,2012
4691,Fatal/Injury Collision,KING GEORGE BLVD ONRP / HWY 99,3,2012
4692,Fatal/Injury Collision,86TH AVE / 120TH ST,3,2012
4693,Fatal/Injury Collision,128TH ST / 96TH AVE,3,2012
4694,Fatal/Injury Collision,184TH ST / 32ND AVE,3,2012
4695,Fatal/Injury Collision,64TH AVE / 176TH ST,3,2012
4696,Fatal/Injury Collision,77A AVE / 140TH ST,3,2012
4697,Fatal/Injury Collision,128TH ST / 102ND AVE,3,2012
4698,Fatal/Injury Collision,64TH AVE / 176TH ST,3,2012
4699,Fatal/Injury Collision,128TH ST / 96TH AVE,3,2012
4700,Fatal/Injury Collision,96TH AVE / 152ND ST,3,2012
4701,Fatal/Injury Collision,86A AVE / 140B ST,3,2012
4702,Fatal/Injury Collision,KING GEORGE BLVD / 40TH AVE,3,2012
4703,Fatal/Injury Collision,181A ST / 60TH AVE,3,2012
4704,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,3,2012
4705,Fatal/Injury Collision,128TH ST / ARRAN PL,3,2012
4706,Fatal/Injury Collision,144TH ST / 72ND AVE,3,2012
4707,Fatal/Injury Collision,58TH AVE / 132ND ST,3,2012
4708,Fatal/Injury Collision,96TH AVE / 132ND ST,3,2012
4709,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,3,2012
4710,Fatal/Injury Collision,102ND AVE / 140TH ST,3,2012
4711,Fatal/Injury Collision,124TH ST / 70TH AVE,3,2012
4712,Fatal/Injury Collision,84TH AVE / 150A ST,3,2012
4713,Fatal/Injury Collision,CROYDON DR / 24TH AVE,3,2012
4714,Fatal/Injury Collision,FRASER HWY / 144TH ST,3,2012
4715,Fatal/Injury Collision,144TH ST / 68TH AVE,3,2012
4716,Fatal/Injury Collision,OLD YALE RD / MALL ACCESS,3,2012
4717,Fatal/Injury Collision,156TH ST / 92ND AVE,3,2012
4718,Fatal/Injury Collision,134TH ST / 98A AVE,3,2012
4719,Fatal/Injury Collision,192ND ST / 64TH AVE,3,2012
4720,Fatal/Injury Collision,76TH AVE / 132ND ST,3,2012
4721,Fatal/Injury Collision,30A AVE / 168TH ST,3,2012
4722,Fatal/Injury Collision,91ST AVE / 152ND ST,3,2012
4723,Fatal/Injury Collision,128TH ST / 72ND AVE,3,2012
4724,Fatal/Injury Collision,54TH AVE / 189TH ST,3,2012
4725,Fatal/Injury Collision,192ND ST / 95A AVE,3,2012
4726,Fatal/Injury Collision,172ND ST / 60TH AVE,3,2012
4727,Fatal/Injury Collision,120TH ST / 96TH AVE,3,2012
4728,Fatal/Injury Collision,168TH ST / 20TH AVE,3,2012
4729,Fatal/Injury Collision,148TH ST / 64TH AVE,3,2012
4730,Fatal/Injury Collision,133RD ST / 84TH AVE,3,2012
4731,Fatal/Injury Collision,152ND ST / 29A AVE,3,2012
4732,Fatal/Injury Collision,152ND ST / MALL ACCESS,3,2012
4733,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,3,2012
4734,Fatal/Injury Collision,148TH ST / KING GEORGE BLVD,3,2012
4735,Fatal/Injury Collision,188TH ST / 56TH AVE,3,2012
4736,Fatal/Injury Collision,72ND AVE / 126TH ST,3,2012
4737,Fatal/Injury Collision,128TH ST / 72ND AVE,3,2012
4738,Fatal/Injury Collision,184TH ST / 32ND AVE,3,2012
4739,Fatal/Injury Collision,88TH AVE / FRASER HWY,3,2012
4740,Fatal/Injury Collision,120TH ST / 88TH AVE,3,2012
4741,Fatal/Injury Collision,72ND AVE / 126TH ST,3,2012
4742,Fatal/Injury Collision,128TH ST / 58TH AVE,3,2012
4743,Fatal/Injury Collision,70A AVE / 150TH ST,3,2012
4744,Fatal/Injury Collision,128TH ST / 84TH AVE,3,2012
4745,Fatal/Injury Collision,KING GEORGE BLVD / 60TH AVE,3,2012
4746,Fatal/Injury Collision,152ND ST / 104TH AVE,3,2012
4747,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,3,2012
4748,Fatal/Injury Collision,MARTIN DR / 16TH AVE,3,2012
4749,Fatal/Injury Collision,78A AVE / 140TH ST,3,2012
4750,Fatal/Injury Collision,142ND ST / 62A AVE,3,2012
4751,Fatal/Injury Collision,100TH AVE / 147TH ST,3,2012
4752,Fatal/Injury Collision,103RD AVE / 150TH ST,3,2012
4753,Fatal/Injury Collision,168TH ST / 64TH AVE,3,2012
4754,Fatal/Injury Collision,WHALLEY BLVD / 104TH AVE,3,2012
4755,Fatal/Injury Collision,104TH AVE / 140TH ST,3,2012
4756,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,3,2012
4757,Fatal/Injury Collision,126TH ST / 68TH AVE,3,2012
4758,Fatal/Injury Collision,128TH ST / 56TH AVE,3,2012
4759,Fatal/Injury Collision,64TH AVE / 144TH ST,3,2012
4760,Fatal/Injury Collision,130TH ST / 88TH AVE,3,2012
4761,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,3,2012
4762,Fatal/Injury Collision,144TH ST / 72ND AVE,3,2012
4763,Fatal/Injury Collision,FRASER HWY / 168TH ST,3,2012
4764,Fatal/Injury Collision,128TH ST / 96TH AVE,3,2012
4765,Fatal/Injury Collision,103A AVE / SCOTT RD,3,2012
4766,Fatal/Injury Collision,96TH AVE / 128TH ST,3,2012
4767,Fatal/Injury Collision,152ND ST / 76TH AVE,3,2012
4768,Fatal/Injury Collision,176TH ST / 60TH AVE,3,2012
4769,Fatal/Injury Collision,188TH ST / 54TH AVE,3,2012
4770,Fatal/Injury Collision,108TH AVE / UNIVERSITY DR,3,2012
4771,Fatal/Injury Collision,58TH AVE / 128TH ST,3,2012
4772,Fatal/Injury Collision,128TH ST / 96TH AVE,3,2012
4773,Fatal/Injury Collision,168TH ST / 56TH AVE,3,2012
4774,Fatal/Injury Collision,126TH ST / 64TH AVE,3,2012
4775,Fatal/Injury Collision,112TH AVE / 136TH ST,3,2012
4776,Fatal/Injury Collision,105A AVE / KING GEORGE BLVD,3,2012
4777,Fatal/Injury Collision,96TH AVE / 120TH ST,3,2012
4778,Fatal/Injury Collision,104TH AVE / 154TH ST,3,2012
4779,Fatal/Injury Collision,24TH AVE / 130TH ST,3,2012
4780,Fatal/Injury Collision,148TH ST / 88TH AVE,3,2012
4781,Fatal/Injury Collision,140TH ST / 84TH AVE,3,2012
4782,Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,3,2012
4783,Fatal/Injury Collision,104TH AVE / 168TH ST,3,2012
4784,Fatal/Injury Collision,56TH AVE / KING GEORGE FRTG,3,2012
4785,Fatal/Injury Collision,FRASER HWY / 160TH ST,3,2012
4786,Fatal/Injury Collision,LANGLEY BPS / 56TH AVE,3,2012
4787,Fatal/Injury Collision,154TH ST / 102A AVE,3,2012
4788,Fatal/Injury Collision,64TH AVE / 128TH ST,3,2012
4789,Fatal/Injury Collision,104TH AVE / 149A ST,3,2012
4790,Fatal/Injury Collision,132ND ST / 76TH AVE,3,2012
4791,Fatal/Injury Collision,24TH AVE / KING GEORGE BLVD,3,2012
4792,Fatal/Injury Collision,168TH ST / 104TH AVE,3,2012
4793,Fatal/Injury Collision,96TH AVE / 124TH ST,3,2012
4794,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,3,2012
4795,Fatal/Injury Collision,KING GEORGE BLVD / 40TH AVE,3,2012
4796,Fatal/Injury Collision,144TH ST / 108TH AVE,3,2012
4797,Fatal/Injury Collision,97TH AVE / 120TH ST,3,2012
4798,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,3,2012
4799,Fatal/Injury Collision,134TH ST / 92ND AVE,3,2012
4800,Fatal/Injury Collision,16TH AVE / 192ND ST,3,2012
4801,Fatal/Injury Collision,120TH ST / 80TH AVE,3,2012
4802,Fatal/Injury Collision,152ND ST / 82ND AVE,3,2012
4803,Fatal/Injury Collision,128TH ST / 58TH AVE,3,2012
4804,Fatal/Injury Collision,152ND ST / 104TH AVE,3,2012
4805,Fatal/Injury Collision,88TH AVE / 120TH ST,3,2012
4806,Fatal/Injury Collision,80TH AVE / HARVIE RD,3,2012
4807,Fatal/Injury Collision,66TH AVE / 168TH ST,3,2012
4808,Fatal/Injury Collision,140A ST / 77TH AVE,3,2012
4809,Fatal/Injury Collision,KING GEORGE BLVD / 152ND ST,3,2012
4810,Fatal/Injury Collision,192ND ST / 56TH AVE,3,2012
4811,Fatal/Injury Collision,128TH ST / 26TH AVE,3,2012
4812,Fatal/Injury Collision,131A ST / 109TH AVE,3,2012
4813,Fatal/Injury Collision,MILLAR RD / RIVER RD,3,2012
4814,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,3,2012
4815,Fatal/Injury Collision,152ND ST / 100TH AVE,3,2012
4816,Fatal/Injury Collision,105TH AVE / 150TH ST,3,2012
4817,Fatal/Injury Collision,152ND ST / 88TH AVE,3,2012
4818,Fatal/Injury Collision,144TH ST / 72ND AVE,3,2012
4819,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,3,2012
4820,Fatal/Injury Collision,68TH AVE / HELSTON CRES,3,2012
4821,Fatal/Injury Collision,144TH ST / 60TH AVE,3,2012
4822,Fatal/Injury Collision,152ND ST / 88TH AVE,3,2012
4823,Fatal/Injury Collision,138TH ST / 74TH AVE,3,2012
4824,Fatal/Injury Collision,96TH AVE / 152ND ST,3,2012
4825,Fatal/Injury Collision,140TH ST / 72ND AVE,3,2012
4826,Fatal/Injury Collision,70A AVE / 150A ST,3,2012
4827,Fatal/Injury Collision,108TH AVE / OLD YALE RD,3,2012
4828,Fatal/Injury Collision,152ND ST / 56TH AVE,3,2012
4829,Fatal/Injury Collision,120TH ST / 88TH AVE,3,2012
4830,Fatal/Injury Collision,96TH AVE / FRASER HWY,3,2012
4831,Fatal/Injury Collision,80TH AVE / 158TH ST,3,2012
4832,Fatal/Injury Collision,144TH ST / 88TH AVE,3,2012
4833,Fatal/Injury Collision,104TH AVE / 155A ST,3,2012
4834,Fatal/Injury Collision,8TH AVE / 184TH ST,3,2012
4835,Fatal/Injury Collision,104TH AVE / 152ND ST,3,2012
4836,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,3,2012
4837,Fatal/Injury Collision,152ND ST / FERGUSON DVRS,3,2012
4838,Fatal/Injury Collision,13900 HYLAND RD ,3,2012
4839,Fatal/Injury Collision,5900 180TH ST ,4,2012
4840,Fatal/Injury Collision,9500 162A ST ,4,2012
4841,Fatal/Injury Collision,3000 152ND ST ,4,2012
4842,Fatal/Injury Collision,18600 64A AVE ,4,2012
4843,Fatal/Injury Collision,10400 WHALLEY BLVD ,4,2012
4844,Fatal/Injury Collision,15900 26TH AVE ,4,2012
4845,Fatal/Injury Collision,11700 99TH AVE ,4,2012
4846,Fatal/Injury Collision,13100  108TH AVE,4,2012
4847,Fatal/Injury Collision,10200 KING GEORGE BLVD,4,2012
4848,Fatal/Injury Collision,19000 70TH AVE ,4,2012
4849,Fatal/Injury Collision,16600 77TH AVE ,4,2012
4850,Fatal/Injury Collision,15700  104TH AVE,4,2012
4851,Fatal/Injury Collision,12000 OLD YALE RD,4,2012
4852,Fatal/Injury Collision,3000  152ND ST,4,2012
4853,Fatal/Injury Collision,14600 88TH AVE ,4,2012
4854,Fatal/Injury Collision,10000 137A ST ,4,2012
